system:index,total_precipitation_sum
19830821,8.806274937231868E-7
19830822,1.6005543677529388E-5
19830823,0.0010080131024877907
19830824,0.002330607329211384
19830825,7.445287457993302E-4
19830826,0.00981379257678318
19830827,0.001328076388118313
19830828,1.196566616017104E-7
19830829,0.0
19830830,1.9023365137430743E-4
19830831,2.1494299744517775E-6
19830901,4.351138045421976E-7
19830902,2.90230149580208E-4
19830903,0.002574869948379294
19830904,4.390561545163898E-4
19830905,0.010422012153338652
19830906,8.453220001107963E-6
19830907,8.071177690769756E-4
19830908,0.005055532150513485
19830909,7.046294478857209E-4
19830910,9.573107542193311E-5
19830911,6.098031229915797E-5
19830912,4.394094490544534E-6
19830913,6.501024116444993E-5
19830914,0.003263626919179899
19830915,0.011692904149734836
19830916,0.0022683091726229125
19830917,0.00393760885485806
19830918,2.7831999155898573E-5
19830919,8.635229278297629E-7
19830920,1.3183771450954987E-6
19830921,1.2833647815568838E-6
19830922,1.7368233784509357E-6
19830923,2.5778981580515392E-6
19830924,2.740870168006104E-4
19830925,8.512882692357659E-5
19830926,1.1814248057239497E-6
19830927,2.5689601557132846E-6
19830928,3.029289004559329E-4
19830929,0.004051636309663107
19830930,0.001800470621998738
19831001,1.0937997965966794E-6
19831002,0.0018948936306780483
19831003,0.006547469687481871
19831004,0.0028820580339794827
19831005,0.038584262153626925
19831006,0.0060362718877940294
19831007,2.4765124622272594E-6
19831008,1.1466478748854404E-6
19831009,0.00376734435038916
19831010,0.0035466933957602237
19831011,0.001331589507163395
19831012,0.0011644560868997265
19831013,0.0018523419295450657
19831014,0.0020510402078746785
19831015,0.004777948432811576
19831016,0.002354783413893574
19831017,2.3107375649455987E-5
19831018,0.002915011204596859
19831019,0.009004206310942753
19831020,8.173212377655047E-4
19831021,4.25745995040066E-5
19831022,1.0612969628601434E-6
19831023,0.005614182281824882
19831024,0.011812844682089993
19831025,1.3538029524708714E-5
19831026,0.0028004212988973695
19831027,1.9059150405303558E-4
19831028,6.427590732212366E-4
19831029,7.101063208302934E-4
19831030,0.0036081349082349185
19831031,0.003948731775526007
19831101,0.006686957509733102
19831102,2.114957702122433E-4
19831103,0.0014648275265343152
19831104,4.00095544222126E-4
19831105,0.002588325924647537
19831106,0.0017857548511015491
19831107,1.7195939108205494E-6
19831108,7.020269390149407E-5
19831109,4.262079328744528E-7
19831110,0.002255027468863485
19831111,0.0021962036925398856
19831112,0.0025199169349971458
19831113,2.2002261549045274E-4
19831114,5.63253298893169E-4
19831115,0.013327400755351196
19831116,4.133944080853271E-4
19831117,8.636896367449904E-7
19831118,6.604715065637323E-5
19831119,0.001588309101906419
19831120,0.0074984422469217046
19831121,0.005130346868180069
19831122,7.519557085990525E-4
19831123,0.002835714081952276
19831124,0.0010251679431262071
19831125,2.447499967947439E-4
19831126,0.0010554836873654652
19831127,0.008135007546174793
19831128,0.008676527030167235
19831129,0.00651132097064663
19831130,0.010161747809735335
19831201,0.004795191952768663
19831202,0.00891621521373687
19831203,0.02630085323771861
19831204,0.0031083364798534397
19831205,3.4551888981565677E-4
19831206,1.9120815337165362E-4
19831207,0.0026658456132225396
19831208,6.28206774373356E-5
19831209,0.001934035177438924
19831210,0.019379268211572466
19831211,0.014183855303190718
19831212,1.8531736157488532E-4
19831213,4.893027087152941E-4
19831214,0.009721374580612018
19831215,0.004971698124263219
19831216,0.0050503444538033855
19831217,0.00901303838208281
19831218,0.0014605272346755705
19831219,1.196189309773146E-5
19831220,4.261732051702438E-7
19831221,7.771339613137784E-7
19831222,8.824607281022002E-4
19831223,0.0032424697226725047
19831224,6.558167445780753E-4
19831225,9.33173180344831E-4
19831226,0.04426675904387649
19831227,0.010619929557059227
19831228,0.003989434267636059
19831229,5.505503598673062E-4
19831230,2.3478828715145164E-4
19831231,0.007680096526813365
19840101,0.007088895390958681
19840102,0.018907008176100488
19840103,0.0012554127117378603
19840104,0.009657943139227522
19840105,7.23962738701588E-4
19840106,1.4496869248801961E-5
19840107,3.522296090128525E-4
19840108,0.004572157823367355
19840109,0.009856227155591016
19840110,0.009173399798195118
19840111,0.0019715579348767048
19840112,0.014678968140986822
19840113,0.018216981846107105
19840114,0.004263403170096378
19840115,0.02146146965055397
19840116,0.015488248668756845
19840117,0.010810208026014156
19840118,1.6297054538424427E-4
19840119,4.017255699087967E-4
19840120,3.85782761798301E-4
19840121,0.004912712308262941
19840122,0.006820465928050565
19840123,0.002738274849352234
19840124,4.491978620321123E-6
19840125,1.753073136886974E-4
19840126,0.03350483564259046
19840127,0.04589877556246108
19840128,0.0018168027695166775
19840129,0.02442462291873737
19840130,3.473721817507326E-5
19840131,4.1169523660295127E-4
19840201,0.002689279459590581
19840202,5.755987890363248E-5
19840203,1.7005590261140764E-6
19840204,5.051119081407624E-6
19840205,3.4016354768412666E-5
19840206,0.00202603354409387
19840207,0.0021642027178686678
19840208,0.011904460185935417
19840209,0.001151262536013771
19840210,0.001431540902313984
19840211,7.17319666155325E-5
19840212,8.899842427435041E-5
19840213,0.002231995839098048
19840214,0.015752785068557044
19840215,0.01474887950626105
19840216,0.013906810139710244
19840217,0.017567963129546015
19840218,0.022491946302367324
19840219,0.0030862024993316907
19840220,0.002442949767604551
19840221,0.007746305777217461
19840222,0.034347074869973494
19840223,0.001644109576524253
19840224,0.0030163604311777
19840225,0.004841591041107524
19840226,0.0018044025824322455
19840227,0.002149304694353693
19840228,0.008972330786595742
19840229,4.761444729012719E-4
19840301,0.0024027024495161756
19840302,0.0017714695710446314
19840303,8.745296548916668E-4
19840304,0.0010899542772701632
19840305,6.064162448869147E-4
19840306,3.525164516545396E-5
19840307,1.0340055504367569E-5
19840308,0.0035478373941958906
19840309,0.0027056816955774317
19840310,2.814347004921198E-4
19840311,0.0022766981093458784
19840312,4.6661521855468057E-4
19840313,0.008544447782670507
19840314,8.46184323617075E-5
19840315,2.799487711326867E-6
19840316,0.001462436988536645
19840317,0.0015717701364182902
19840318,0.001126108953797607
19840319,0.0074712141127132045
19840320,0.00947555023754421
19840321,0.013487070938474344
19840322,0.01264185026289041
19840323,0.014620524954877223
19840324,0.010741759569648278
19840325,0.007011517179523798
19840326,8.523867837835836E-7
19840327,4.11159696140584E-5
19840328,1.7254911263345988E-4
19840329,6.912608266440171E-6
19840330,4.513676703700602E-7
19840331,4.309288395752178E-6
19840401,3.1167041901495327E-4
19840402,9.699989239297028E-4
19840403,8.976067093243562E-5
19840404,0.001649253547326506
19840405,5.629141246190405E-4
19840406,8.869232488347366E-6
19840407,0.00976059750402467
19840408,0.04863409755860119
19840409,0.00816378207895544
19840410,0.004174794644382226
19840411,6.978274410848431E-4
19840412,0.0021718277758703986
19840413,0.009108709075742313
19840414,2.6368113174557684E-4
19840415,6.890058622253735E-4
19840416,7.700840072726934E-4
19840417,3.068918319621183E-4
19840418,2.8104329884480017E-4
19840419,0.0025142401473634366
19840420,0.011606052737796012
19840421,2.449025115876293E-4
19840422,8.508851578881149E-7
19840423,6.633109652550523E-4
19840424,1.4038316040699504E-5
19840425,1.2993811537853617E-6
19840426,4.351138045421976E-7
19840427,1.2904404798064206E-6
19840428,6.118404937101571E-5
19840429,3.6015124973422165E-4
19840430,3.301263172857106E-6
19840501,1.2907859172628378E-6
19840502,0.0
19840503,0.0
19840504,6.387264056109636E-6
19840505,0.010411912747259049
19840506,0.004252398097214224
19840507,0.0028633364867441994
19840508,1.7039726629423744E-6
19840509,4.86502297895171E-5
19840510,1.2949756078578148E-4
19840511,1.8781614676772608E-4
19840512,1.2935683373283271E-6
19840513,4.720722036845084E-5
19840514,6.522414082798551E-4
19840515,3.2019596215626E-4
19840516,3.6569700967675035E-4
19840517,0.0016251157569261779
19840518,0.00420358438846681
19840519,0.0038381787162645974
19840520,0.0024689472871653583
19840521,0.0012074153020180977
19840522,4.1589423381466216E-6
19840523,4.7123821596399225E-6
19840524,1.2857146322037406E-6
19840525,2.145113967344514E-6
19840526,4.3452081399664166E-7
19840527,2.0592549347594355E-6
19840528,2.472762341499897E-4
19840529,3.404734300926223E-5
19840530,1.236242985583477E-4
19840531,1.4881511593734447E-4
19840601,1.2464249844059302E-5
19840602,1.8102995308550919E-6
19840603,1.2042625119620038E-6
19840604,1.5188075417594965E-4
19840605,5.715726317604545E-4
19840606,1.4820534034817233E-4
19840607,4.351138045421976E-7
19840608,1.4826809008096904E-6
19840609,4.4199596497757396E-4
19840610,0.002021706475280347
19840611,0.0013732535180537157
19840612,7.236870441591741E-4
19840613,0.0022333016571696005
19840614,7.005044528516303E-4
19840615,1.861062680064354E-4
19840616,2.329726553053038E-5
19840617,0.006888141311548465
19840618,0.009926162647007995
19840619,0.004243682813836867
19840620,0.005214520243459438
19840621,2.7951264798319672E-5
19840622,8.470187822240405E-7
19840623,1.2844800494349329E-6
19840624,2.1564769099313708E-6
19840625,0.0018642373313728748
19840626,0.0013864962733028696
19840627,0.002394214259737108
19840628,0.0023022966001811315
19840629,3.5072076706082106E-4
19840630,2.524084425683927E-4
19840701,5.166151204659527E-5
19840702,0.002626298641030434
19840703,0.002746288846102415
19840704,0.008755959950187653
19840705,1.9943334957210645E-5
19840706,1.0945791746916445E-6
19840707,3.750666517025474E-5
19840708,1.6299697667182934E-5
19840709,6.422525642268879E-4
19840710,0.0010012912065816197
19840711,2.0541413589382284E-5
19840712,3.165004254018004E-4
19840713,5.88291133250023E-4
19840714,0.0014445763902237224
19840715,0.0015888968618904666
19840716,0.0034608453825106873
19840717,0.0021801042622706978
19840718,8.641738582120789E-5
19840719,6.047995697237231E-4
19840720,1.5883743537023026E-4
19840721,4.7638088948622875E-4
19840722,0.009610383163315962
19840723,0.0010106345858008864
19840724,0.0010037427474914272
19840725,8.18101334232134E-4
19840726,0.016756405450754016
19840727,0.015950877411684945
19840728,6.543420789058363E-4
19840729,9.102005959727546E-5
19840730,1.194313509437906E-4
19840731,1.2625723294319566E-7
19840801,2.1473402829348537E-6
19840802,1.8223953364343351E-6
19840803,1.2844800494349329E-6
19840804,3.4932304876199885E-5
19840805,0.0019064327607440574
19840806,0.0013409096007550485
19840807,4.655104772151941E-7
19840808,0.0
19840809,7.849851107519415E-4
19840810,0.005197937147738857
19840811,0.0015439575421107078
19840812,4.010181773808964E-4
19840813,1.004898168946559E-4
19840814,8.497631941264055E-5
19840815,8.809264570180073E-7
19840816,5.637581140944687E-4
19840817,0.0013265701859863166
19840818,8.642672355563263E-7
19840819,7.261590258410038E-6
19840820,0.0016069255943480583
19840821,3.6688320709605934E-6
19840822,4.3495191448528203E-7
19840823,0.0
19840824,0.0010904596248649222
19840825,3.189481860403742E-5
19840826,0.0
19840827,3.190123917980352E-5
19840828,9.79702525719208E-4
19840829,3.442891374856105E-8
19840830,4.261732051702438E-7
19840831,8.523463748133508E-7
19840901,0.001898243095601839
19840902,4.736377436340767E-5
19840903,8.583068797918258E-7
19840904,0.005078480688516519
19840905,7.906631363620538E-5
19840906,4.351138045421976E-7
19840907,1.3004849134707089E-5
19840908,7.714955560584951E-4
19840909,5.381878342957871E-7
19840910,1.3526914855536745E-4
19840911,0.007554775426992495
19840912,1.720389150250412E-6
19840913,0.002550358868221616
19840914,0.004370743613975193
19840915,3.575103982465239E-4
19840916,0.0030302470693525678
19840917,0.0060396036138917674
19840918,0.0013377544415481644
19840919,4.644724983660054E-4
19840920,1.0704954656457365E-4
19840921,3.1267864506320906E-4
19840922,0.006120070627642317
19840923,3.528428183312048E-4
19840924,9.046370872347631E-6
19840925,7.350823351131522E-6
19840926,8.594994937993761E-7
19840927,8.600054570706561E-7
19840928,2.585519549611483E-5
19840929,2.4369708359907628E-4
19840930,2.2821373329602457E-4
19841001,5.7589539418321514E-5
19841002,1.2821057936409107E-5
19841003,0.0014914986644280759
19841004,0.0013855135913062595
19841005,0.024259937013344852
19841006,0.0018925503424562834
19841007,1.5276752685911056E-6
19841008,4.2855386802866535E-7
19841009,8.211078018318588E-5
19841010,0.0020617482183691404
19841011,8.304532992495968E-4
19841012,8.551472774342983E-7
19841013,0.0038660540672179316
19841014,0.002546611135501722
19841015,4.6891945560453985E-6
19841016,4.1757607422411656E-4
19841017,5.281126692492884E-7
19841018,0.0047461089729236286
19841019,0.00494166821016104
19841020,1.41444869987068E-4
19841021,0.00888425007155597
19841022,0.0040096298313462815
19841023,2.972528483535679E-4
19841024,5.6876835182395724E-5
19841025,5.921500459063403E-4
19841026,0.004372565711198674
19841027,2.3547577099611858E-4
19841028,0.011903362382666881
19841029,0.024923509663602704
19841030,0.005465153822619321
19841031,2.476719795243892E-4
19841101,9.325329750378819E-6
19841102,7.279781036549055E-4
19841103,0.011877649653715868
19841104,0.006508051306664345
19841105,0.02140050313566868
19841106,0.054019343609447594
19841107,0.022886743984959563
19841108,0.010864448454384936
19841109,0.0029047628443026976
19841110,0.002781577292836715
19841111,0.005035001339246796
19841112,0.010058615785109613
19841113,2.894709562304055E-4
19841114,0.0023410554968032135
19841115,0.008249555914753405
19841116,4.026855694598739E-5
19841117,4.410743663640915E-7
19841118,1.7155193809853112E-5
19841119,2.4307855935727643E-5
19841120,1.510847901118805E-5
19841121,1.9314209959870875E-5
19841122,0.02224329445479694
19841123,0.002225422178766732
19841124,1.1246072252600984E-4
19841125,6.313253398521446E-5
19841126,1.012399726763025E-6
19841127,2.1592779013864177E-6
19841128,2.850785641759662E-4
19841129,0.001416485276662303
19841130,2.256433061571078E-4
19841201,4.94351952821882E-5
19841202,2.232219571776419E-5
19841203,0.00375229443003438
19841204,1.1762556149263354E-5
19841205,4.545032131951989E-6
19841206,4.867217883309499E-4
19841207,0.015516943018896027
19841208,0.003050015696173146
19841209,0.001878256740205042
19841210,0.0190500947235766
19841211,0.006866474466495306
19841212,5.627173416825977E-5
19841213,4.036142604419567E-6
19841214,7.682272486977502E-4
19841215,5.927883630006312E-4
19841216,2.2514491086592802E-4
19841217,7.176385056223862E-6
19841218,2.0256955209376672E-4
19841219,0.00907940096901284
19841220,1.4577294302854405E-4
19841221,1.2918044582182456E-6
19841222,1.2794674439930986E-6
19841223,2.6514859448735366E-5
19841224,1.1901222819090525E-5
19841225,0.00176014376734921
19841226,0.006846955916064045
19841227,9.615567931057444E-4
19841228,6.826556727088059E-4
19841229,0.0176680102595113
19841230,0.006723419496400028
19841231,2.33099220002694E-4
19850101,7.220266061360311E-4
19850102,1.55761518183285E-4
19850103,1.235408689562839E-4
19850104,1.3389891140367404E-6
19850105,2.1449495502867558E-6
19850106,3.3369948201619954E-4
19850107,2.3434953347675291E-4
19850108,0.0012637956165805783
19850109,1.816584872040199E-5
19850110,2.0342456207468013E-6
19850111,2.7039840439021165E-5
19850112,0.0
19850113,9.074476804708749E-7
19850114,2.8073874099667123E-6
19850115,2.1684190697676083E-6
19850116,2.915618600694264E-5
19850117,0.007887244820090402
19850118,0.0031232444597290377
19850119,6.7299015889047125E-6
19850120,5.249663343929141E-5
19850121,7.508121185456202E-5
19850122,5.097364938292608E-5
19850123,0.003531275677329074
19850124,0.004042806733029097
19850125,0.0024517534346062465
19850126,1.4068589771722976E-5
19850127,2.1547179754286206E-5
19850128,0.003868667045323362
19850129,0.00241138281218175
19850130,0.004146922973043389
19850131,0.007459758291317242
19850201,0.0018525209435148844
19850202,6.346428815935129E-6
19850203,1.2814997489840607E-6
19850204,3.90460146568491E-6
19850205,2.174097754934533E-6
19850206,1.289022081663627E-6
19850207,0.008241914404911347
19850208,0.011769841282600063
