YYYY-MM-DD,Q,model output
2022-01-25,112.506,319.1137813225034
2022-01-26,94.693,316.7133160399836
2022-01-27,84.238,313.2759783591998
2022-01-28,87.251,309.87849928244754
2022-01-29,73.272,306.52041568749434
2022-01-30,64.121,303.2532630995224
2022-01-31,56.763,299.97199837912376
2022-02-01,51.383,297.7750015026147
2022-02-02,48.115,294.564849821131
2022-02-03,48.932,305.4267700438599
2022-02-04,103.741,302.3853250059058
2022-02-05,205.284,299.1141379495762
2022-02-06,180.745,295.88087885884477
2022-02-07,178.853,292.6851070433522
2022-02-08,185.278,289.52638693286207
2022-02-09,158.301,286.4042880177785
2022-02-10,127.383,283.3183847903555
2022-02-11,103.699,280.26825668658904
2022-02-12,92.498,278.0434792346734
2022-02-13,92.666,275.05450011542086
2022-02-14,84.793,272.1001699335148
2022-02-15,70.633,269.18008609591095
2022-02-16,61.539,266.29385068709894
2022-02-17,55.517,263.4410704147619
2022-02-18,51.738,267.8977020954346
2022-02-19,56.53,265.028753618865
2022-02-20,71.364,262.1906342919907
2022-02-21,70.623,262.2184217650318
2022-02-22,70.755,326.0426897756307
2022-02-23,108.118,324.05250323916624
2022-02-24,132.691,345.98397564351416
2022-02-25,311.788,350.22948520708917
2022-02-26,463.993,346.4037061535701
2022-02-27,361.684,347.5323788472171
2022-02-28,254.18,355.61944148373055
2022-03-01,244.824,354.7825535623356
2022-03-02,719.751,353.8152013892439
2022-03-03,814.052,358.24731122525975
2022-03-04,1040.837,388.8079102283652
2022-03-05,1832.45,384.57668342005786
2022-03-06,765.212,383.0665915296357
2022-03-07,422.796,385.3923642126774
2022-03-08,959.439,391.661242715083
2022-03-09,1111.081,387.45456615541656
2022-03-10,623.797,383.19712371095443
2022-03-11,393.196,378.98906687347653
2022-03-12,279.396,374.8298218488634
2022-03-13,218.218,370.7188215092845
2022-03-14,179.948,366.65550531575633
2022-03-15,153.475,362.84665156183615
2022-03-16,135.555,359.1948721160502
2022-03-17,123.51,355.35984176073185
2022-03-18,111.833,351.6209036942121
2022-03-19,100.796,347.7790914727013
2022-03-20,94.752,344.3028230365973
2022-03-21,91.009,340.54588275495036
2022-03-22,83.025,336.8325128758437
2022-03-23,74.935,333.1622071662446
2022-03-24,72.013,336.53494776424185
2022-03-25,186.027,343.0428340822276
2022-03-26,255.851,378.75300567742147
2022-03-27,368.623,376.22544795862655
2022-03-28,421.195,431.51542898930074
2022-03-29,344.345,447.15426417894884
2022-03-30,422.394,476.3708024036638
2022-03-31,799.371,471.81781951323694
2022-04-01,894.075,466.9162045198951
2022-04-02,760.687,465.6550486311396
2022-04-03,462.114,460.49062914707685
2022-04-04,310.075,465.63159506986875
2022-04-05,235.784,460.46745217473045
2022-04-06,191.414,455.36322676813865
2022-04-07,161.701,450.32392624909585
2022-04-08,194.879,446.8294773094088
2022-04-09,281.668,441.88348245055033
2022-04-10,246.291,436.99487058047606
2022-04-11,215.815,432.1629750155227
2022-04-12,185.23,427.38713681720344
2022-04-13,157.371,422.68434360036224
2022-04-14,143.006,419.1045163501793
2022-04-15,148.113,414.48017031458835
2022-04-16,142.338,409.9271416206244
2022-04-17,127.08,405.42052426453466
2022-04-18,113.982,403.2152133712108
2022-04-19,103.08,398.775190654823
2022-04-20,93.405,394.39953976875483
2022-04-21,85.694,390.06177740768265
2022-04-22,78.689,386.42637257653365
2022-04-23,76.153,382.69226398507834
2022-04-24,87.798,379.3142970458746
2022-04-25,93.954,375.15151229830633
2022-04-26,89.93,371.438539182359
2022-04-27,85.127,380.48630757668946
2022-04-28,81.165,393.5559012626871
2022-04-29,76.457,391.68842030611137
2022-04-30,71.821,387.54424846507794
2022-05-01,66.994,387.84022040095056
2022-05-02,63.815,383.57856724070587
2022-05-03,60.832,379.36634585015577
2022-05-04,56.581,375.20298192277016
2022-05-05,53.442,371.0879078240546
2022-05-06,51.808,367.0205625140441
2022-05-07,50.81,363.0003914706965
2022-05-08,48.558,359.4869873172075
2022-05-09,45.456,355.5541898438013
2022-05-10,42.994,351.66700342856586
2022-05-11,41.455,347.85318480868165
2022-05-12,41.833,378.3279309655467
2022-05-13,48.184,385.96356210852736
2022-05-14,78.878,382.51169573581655
2022-05-15,133.009,378.3118955137958
2022-05-16,106.185,374.1608081935245
2022-05-17,86.521,370.0578678220532
2022-05-18,75.979,366.00251502141026
2022-05-19,65.741,362.07404732507933
2022-05-20,58.6,360.4893724618232
2022-05-21,53.642,363.0371080092768
2022-05-22,53.862,360.9994680796229
2022-05-23,78.764,357.04917611584756
2022-05-24,129.997,353.1446981637808
2022-05-25,131.197,349.28550194908286
2022-05-26,111.258,345.47106138115385
2022-05-27,95.783,341.7008564812999
2022-05-28,84.101,337.9743733117333
2022-05-29,76.413,334.291103905397
2022-05-30,69.45,330.65195978213967
2022-05-31,63.471,327.4531818472758
2022-06-01,60.047,323.89191334708346
2022-06-02,88.749,320.4451861154915
2022-06-03,86.315,317.46886645768154
2022-06-04,68.345,325.1636133545972
2022-06-05,61.982,322.1922171697703
2022-06-06,73.528,318.69194974075833
2022-06-07,63.525,315.23226784735704
2022-06-08,56.372,311.812699957809
2022-06-09,51.626,308.43278001846824
2022-06-10,48.023,305.0920473901633
2022-06-11,45.237,301.79004678529793
2022-06-12,43.097,298.55201561876436
2022-06-13,41.288,295.32583608684126
2022-06-14,39.696,292.13705767063516
2022-06-15,38.337,288.9852458341214
2022-06-16,37.046,285.86997108961623
2022-06-17,35.907,282.9915938173884
2022-06-18,34.801,280.3623255850274
2022-06-19,33.807,278.7636659941018
2022-06-20,33.04,276.74034276104584
2022-06-21,33.485,273.9066448519426
2022-06-22,32.91,271.45722663007035
2022-06-23,31.878,268.545118832543
2022-06-24,30.738,265.66676319176185
2022-06-25,29.613,262.82176756451946
2022-06-26,28.824,260.00974436348065
2022-06-27,28.283,257.23031050425664
2022-06-28,27.66,255.06743937842978
2022-06-29,26.979,252.48561799110624
2022-06-30,26.004,249.97749410764297
2022-07-01,26.158,247.64202205272002
2022-07-02,25.818,279.12609080136957
2022-07-03,26.084,276.12506870830214
2022-07-04,28.84,273.15883222140155
2022-07-05,34.891,305.41889298506646
2022-07-06,74.143,335.02059657643974
2022-07-07,1323.771,331.50308544920904
2022-07-08,1729.232,327.8948471282846
2022-07-09,587.923,324.32844949200864
2022-07-10,306.899,320.8034064202754
2022-07-11,206.463,317.319237440615
2022-07-12,162.064,313.8754676625861
2022-07-13,134.057,310.4716277129309
2022-07-14,121.851,307.10725367148217
2022-07-15,107.178,303.7818870078167
2022-07-16,96.191,300.4950745186426
2022-07-17,85.396,297.30742127056976
2022-07-18,76.168,294.09567015866816
2022-07-19,69.768,290.92115318762984
2022-07-20,65.224,287.7834377554057
2022-07-21,60.886,284.6820962858718
2022-07-22,61.232,281.61670617044376
2022-07-23,82.336,278.5868497103694
2022-07-24,129.846,275.5921140596921
2022-07-25,131.05,272.6320911688753
2022-07-26,108.188,269.706377729084
2022-07-27,93.161,266.81457511711136
2022-07-28,84.982,263.95628934094674
2022-07-29,75.55,261.13113098597483
2022-07-30,67.929,258.33871516180045
2022-07-31,62.635,255.57866144969105
2022-08-01,58.469,256.6463753147589
2022-08-02,55.64,254.77861832799871
2022-08-03,54.459,261.42915344786536
2022-08-04,55.419,258.6332556690669
2022-08-05,51.258,265.68563931571583
2022-08-06,92.852,262.86477787431517
2022-08-07,166.44,260.0522256551175
2022-08-08,116.934,257.2722696745572
2022-08-09,86.648,254.52453121212577
2022-08-10,73.417,251.80863594731372
2022-08-11,66.134,249.1242139084955
2022-08-12,61.836,246.77148040571274
2022-08-13,57.763,259.9210679367017
2022-08-14,55.971,257.1426046007365
2022-08-15,68.613,254.3963415855704
2022-08-16,63.737,256.30818881578386
2022-08-17,61.442,253.57158650991576
2022-08-18,56.596,250.86669819124708
2022-08-19,52.827,248.19315538787342
2022-08-20,49.21,245.55059390884355
2022-08-21,46.605,242.93865379442724
2022-08-22,44.329,240.35697926696093
2022-08-23,42.431,237.8052186822644
2022-08-24,41.246,235.2830244816214
2022-08-25,41.268,232.7900531443187
2022-08-26,46.93,230.32596514073623
2022-08-27,43.249,227.96740044809164
2022-08-28,40.46,225.55918382661903
2022-08-29,40.278,223.17886580430675
2022-08-30,37.621,229.36236298823206
2022-08-31,36.078,230.77176489740955
2022-09-01,35.1,228.3310157092184
2022-09-02,34.469,226.1953203913744
2022-09-03,34.444,251.0887100521045
2022-09-04,76.886,262.7707223426633
2022-09-05,228.133,259.9591096292127
2022-09-06,215.124,257.1800830409376
2022-09-07,147.351,254.43326396811773
2022-09-08,110.332,251.71827819980243
2022-09-09,90.365,249.25701667933217
2022-09-10,78.415,246.60201552909263
2022-09-11,77.839,243.97778087279713
2022-09-12,70.694,241.38395524164548
2022-09-13,63.12,238.82018532001
2022-09-14,56.484,236.28612189718692
2022-09-15,51.822,236.7943103749956
2022-09-16,49.454,239.06673921094404
2022-09-17,81.851,236.61907167405158
2022-09-18,135.609,234.11048945436715
2022-09-19,84.062,231.63097258298544
2022-09-20,66.505,229.39696549245443
2022-09-21,57.876,250.11206829846003
2022-09-22,53.076,280.4316006973958
2022-09-23,226.303,278.3305748961756
2022-09-24,454.67,275.33854756513483
2022-09-25,323.329,272.3812030719487
2022-09-26,246.61,269.4581384424068
2022-09-27,180.598,266.57707909024265
2022-09-28,141.373,264.15937314913754
2022-09-29,118.422,261.62447541782626
2022-09-30,102.843,262.2264970524638
2022-10-01,98.808,262.49346757860786
2022-10-02,130.907,259.6849964959051
2022-10-03,118.791,256.90907554603723
2022-10-04,100.981,254.16532653311302
2022-10-05,87.426,252.005554372944
2022-10-06,78.323,261.1109782488088
2022-10-07,78.7,258.318516321591
2022-10-08,84.203,279.9015832111293
2022-10-09,132.992,296.81468680558214
2022-10-10,250.62,293.60835620316294
2022-10-11,238.106,290.43919853227476
2022-10-12,165.735,287.30678188707054
2022-10-13,133.655,284.2106793796689
2022-10-14,113.361,286.72771313606177
2022-10-15,98.861,283.6383219010442
2022-10-16,88.473,280.58474488863624
2022-10-17,78.906,277.59015237122406
2022-10-18,73.558,274.60668602085826
2022-10-19,70.189,274.00420400418835
2022-10-20,65.043,279.5722589980926
2022-10-21,64.986,282.03396018673766
2022-10-22,104.035,288.2997142713367
2022-10-23,143.547,286.1038819738013
2022-10-24,178.713,287.5930870498101
2022-10-25,202.478,289.17019266113545
2022-10-26,175.096,286.0524729996012
2022-10-27,150.526,282.97089666600505
2022-10-28,118.336,284.6568958976861
2022-10-29,100.116,281.5914956764566
2022-10-30,87.531,278.5616308846634
2022-10-31,74.679,277.5738634516506
2022-11-01,67.847,276.49089496084576
2022-11-02,188.903,273.520151481798
2022-11-03,238.241,270.5838436220778
2022-11-04,152.871,267.68157127917857
2022-11-05,113.658,264.8129389990905
2022-11-06,94.304,261.97755592229765
2022-11-07,82.273,259.1750357304037
2022-11-08,73.99,256.4049965933764
2022-11-09,75.709,253.82696448588226
2022-11-10,82.751,251.11890524266306
2022-11-11,74.259,248.44222952015136
2022-11-12,64.187,246.47580196889007
2022-11-13,60.15,250.56404604385972
2022-11-14,60.381,288.8442617103914
2022-11-15,61.213,285.73032683501987
2022-11-16,127.395,282.65249154314233
2022-11-17,78.148,279.61033639767913
2022-11-18,62.628,276.60344683467883
2022-11-19,55.402,273.63141310670665
2022-11-20,51.26,270.69383022689
2022-11-21,48.121,267.7902979136139
2022-11-22,45.291,264.92042053586
2022-11-23,42.219,263.6269354854276
2022-11-24,39.702,260.80531138114173
2022-11-25,37.859,258.0163905247089
2022-11-26,36.356,255.25979293873618
2022-11-27,35.005,258.8824007080517
2022-11-28,33.843,258.31945476335466
2022-11-29,33.776,255.72838999877564
2022-11-30,34.92,252.9982959199304
2022-12-01,32.508,258.45200808454524
2022-12-02,30.94,257.5403148657891
2022-12-03,31.513,254.78920851682398
2022-12-04,32.455,252.06998611545603
2022-12-05,32.626,249.3822772029358
2022-12-06,30.615,246.72571562465342
2022-12-07,28.52,244.09993948013596
2022-12-08,26.824,243.65677691320957
2022-12-09,25.239,241.06655853258053
2022-12-10,24.245,238.50965791537752
2022-12-11,23.675,235.9790809606505
2022-12-12,23.115,243.9627527591053
2022-12-13,24.887,253.92540089936685
2022-12-14,26.786,251.21614794406656
2022-12-15,33.729,248.5382927770217
2022-12-16,25.464,245.8914705868089
2022-12-17,21.811,243.2753208005473
2022-12-18,20.56,240.68948703465736
2022-12-19,20.255,238.13361704619288
2022-12-20,19.689,235.60736268473792
2022-12-21,19.429,233.11037984486248
2022-12-22,20.054,230.64232841913042
2022-12-23,18.657,237.45151285467728
2022-12-24,18.054,246.2027637868091
2022-12-25,18.894,247.83858206892677
2022-12-26,25.246,245.19982313174796
2022-12-27,24.586,242.5916430592729
2022-12-28,20.513,240.01368655352377
2022-12-29,17.206,237.46560244455452
2022-12-30,15.669,234.9470436424939
2022-12-31,14.934,232.4576670901457
2023-01-01,14.469,229.99713371614007
2023-01-02,14.905,227.56510838862812
2023-01-03,15.316,225.1612598695155
2023-01-04,14.785,222.78526076922677
2023-01-05,14.662,237.43834685055535
2023-01-06,22.684,234.92007086849097
2023-01-07,23.775,232.43097399838908
2023-01-08,29.38,229.97071720411128
2023-01-09,39.606,227.53896538864163
2023-01-10,35.891,225.1353873483242
2023-01-11,27.866,222.7596557276324
2023-01-12,22.313,220.41144697446333
2023-01-13,18.977,218.1236014039121
2023-01-14,16.835,215.85026580084346
2023-01-15,15.511,213.66148286606528
2023-01-16,14.517,211.41866403416068
2023-01-17,13.829,209.2018237256898
2023-01-18,13.242,207.0106600911092
2023-01-19,12.576,204.84487478798385
2023-01-20,12.206,203.62117741816493
2023-01-21,12.329,201.49464241981872
2023-01-22,13.084,199.95670942859428
2023-01-23,15.746,199.72411846486585
2023-01-24,16.399,198.86850038303666
2023-01-25,21.584,196.7969831161284
2023-01-26,24.359,194.7494540336956
2023-01-27,19.414,205.92664387357306
2023-01-28,16.554,254.2645758146434
2023-01-29,17.283,251.55121512461133
2023-01-30,33.296,263.5888941154488
2023-01-31,46.918,272.86077722198104
2023-02-01,28.751,269.93187069346794
2023-02-02,25.76,267.218098606075
2023-02-03,25.451,264.35459844990294
2023-02-04,20.388,261.83334640349034
2023-02-05,16.029,259.032259296773
2023-02-06,13.529,256.3667697598397
2023-02-07,11.989,253.6290408299994
2023-02-08,10.976,251.0333297552617
2023-02-09,10.384,248.3999728166317
2023-02-10,10.091,252.61624237231197
2023-02-11,10.015,249.92197358815056
2023-02-12,10.289,247.25892964964055
2023-02-13,10.399,244.6267477448962
2023-02-14,9.961,255.70175573602774
2023-02-15,9.839,266.1305647653871
2023-02-16,10.201,263.279652812865
2023-02-17,10.651,260.46178579974253
2023-02-18,12.505,257.6765797670638
2023-02-19,10.781,265.12709782099193
2023-02-20,9.685,262.7100016555424
2023-02-21,10.268,262.0929794446955
2023-02-22,12.184,259.3665067010745
2023-02-23,12.188,276.0012769900657
2023-02-24,12.056,273.0560331694791
2023-02-25,13.025,270.12484817593213
2023-02-26,17.207,267.2276407897092
2023-02-27,17.481,264.3640162159757
2023-02-28,13.968,263.9681664401799
2023-03-01,12.021,261.31647448884104
2023-03-02,11.19,258.52136307923394
2023-03-03,10.517,255.7586481894733
2023-03-04,9.612,253.02795339484715
2023-03-05,8.908,250.3289066441831
2023-03-06,8.428,247.66114020903854
2023-03-07,8.088,245.02429063348214
2023-03-08,7.737,242.69606582071427
2023-03-09,7.417,240.1167527699509
2023-03-10,7.052,237.567328807208
2023-03-11,6.951,235.04744664082355
2023-03-12,7.34,244.82257392331812
2023-03-13,7.733,242.2186050303949
2023-03-14,74.399,239.64481175121264
2023-03-15,65.074,237.1266946719193
2023-03-16,48.198,234.6119043826034
2023-03-17,32.685,232.1262535066922
2023-03-18,23.525,229.66940346249862
2023-03-19,17.773,227.24101960223683
2023-03-20,14.378,224.84077116631994
2023-03-21,12.318,222.4683312381887
2023-03-22,11.114,221.28356555421075
2023-03-23,10.606,218.95233283447337
2023-03-24,40.245,261.4361625581463
2023-03-25,36.9,271.10615489975663
2023-03-26,68.589,274.2072642912556
2023-03-27,79.989,272.5921230974519
2023-03-28,58.784,290.8619210594569
2023-03-29,52.828,336.14478419934403
2023-03-30,64.401,335.4855494580372
2023-03-31,64.503,331.83064622471574
2023-04-01,56.503,328.2181295133437
2023-04-02,40.754,324.64750683106774
2023-04-03,31.106,321.11829140697057
2023-04-04,27.378,317.9849864936887
2023-04-05,40.613,315.1766345674103
2023-04-06,44.403,311.7572439731294
2023-04-07,41.378,308.4342920317
2023-04-08,38.553,334.3717459084845
2023-04-09,34.802,330.72980946566986
2023-04-10,32.188,327.13010860414903
2023-04-11,27.98,323.5721525870802
2023-04-12,23.247,320.69856208324825
2023-04-13,20.247,321.0015192722537
2023-04-14,18.714,317.6460171113066
2023-04-15,18.584,314.19804296244234
2023-04-16,19.542,310.7900506841541
2023-04-17,20.963,307.4215757243501
2023-04-18,18.107,304.0921589282574
2023-04-19,16.264,300.80134647572066
2023-04-20,14.916,299.2263714987108
2023-04-21,14.563,296.5997756981714
2023-04-22,15.791,293.4028111618555
2023-04-23,19.087,290.23593336959055
2023-04-24,21.075,287.13075656484756
2023-04-25,19.053,284.0365935050109
2023-04-26,17.875,280.9783013254781
2023-04-27,18.129,278.0628692271228
2023-04-28,18.964,275.0738276906226
2023-04-29,17.748,272.520037736708
2023-04-30,16.598,293.37715038974846
2023-05-01,16.013,290.27066965018327
2023-05-02,17.49,287.14011874587743
2023-05-03,17.175,284.0458614416495
2023-05-04,16.104,280.9874760379636
2023-05-05,14.571,278.0791637374577
2023-05-06,13.512,275.0899473119251
2023-05-07,12.845,272.1353823011985
2023-05-08,12.3,269.2150660853958
2023-05-09,11.799,266.3286007224633
2023-05-10,11.37,263.4846512026297
2023-05-11,11.142,260.66460677538385
2023-05-12,10.964,257.87724812498567
2023-05-13,10.797,255.122195469332
2023-05-14,10.625,252.57553755337008
2023-05-15,10.525,250.2545220783481
2023-05-16,10.907,265.8950965833616
2023-05-17,10.656,263.0471040047201
2023-05-18,10.715,260.2321219533281
2023-05-19,11.223,257.44976687384707
2023-05-20,13.932,254.69965966728913
2023-05-21,13.804,251.9814256392463
2023-05-22,12.163,249.87661484321646
2023-05-23,11.143,247.21427548265373
2023-05-24,10.471,244.58278950691277
2023-05-25,10.035,241.98179842356654
2023-05-26,9.651,241.1406371513844
2023-05-27,9.538,238.72678887578178
2023-05-28,9.253,236.19365169184698
2023-05-29,8.993,233.6898666632628
2023-05-30,9.084,231.21509273984626
2023-05-31,8.952,228.76899283396523
2023-06-01,8.755,226.35123377450364
2023-06-02,8.624,223.96148626136147
2023-06-03,8.444,221.64922070510082
2023-06-04,8.358,219.3139462469542
2023-06-05,8.277,218.85071592921753
2023-06-06,8.382,216.54785411107983
2023-06-07,8.63,214.27166882568187
2023-06-08,10.279,212.0218501100858
2023-06-09,10.448,214.94670381803792
2023-06-10,9.638,212.68904615960668
2023-06-11,8.99,210.45753983528044
2023-06-12,9.049,208.2518809839786
2023-06-13,9.164,206.07176927512938
2023-06-14,8.847,205.03254428302247
2023-06-15,8.423,202.88971337025012
2023-06-16,8.4,200.77169958993196
2023-06-17,8.953,198.8437160500944
2023-06-18,9.825,196.7725570600175
2023-06-19,8.811,194.72538242099182
2023-06-20,8.152,194.5917141473753
2023-06-21,7.839,192.62622099394466
2023-06-22,7.57,190.62704675984938
2023-06-23,7.384,194.41684332329316
2023-06-24,7.294,192.39690132936926
2023-06-25,7.291,190.40034867719086
2023-06-26,7.477,188.42691359612985
2023-06-27,10.068,186.47632747325932
2023-06-28,9.403,184.5483248166682
2023-06-29,8.097,187.4931557664024
2023-06-30,7.462,185.55334831484674
2023-07-01,7.175,183.63599916024987
2023-07-02,9.288,181.74084734925512
2023-07-03,9.943,182.25351962520168
2023-07-04,9.026,200.01338966896336
2023-07-05,8.603,198.03282667791703
2023-07-06,8.531,195.97086371240243
2023-07-07,9.583,194.4263107218527
2023-07-08,14.575,192.40610856494544
2023-07-09,13.399,190.4092991946479
2023-07-10,12.117,188.4433136112472
2023-07-11,11.211,186.49238800443092
2023-07-12,10.024,184.56405021994482
2023-07-13,9.299,182.6580377968115
2023-07-14,8.764,180.7740913236252
2023-07-15,8.413,178.91195440312254
2023-07-16,8.118,177.4927588791176
2023-07-17,7.814,175.8283003422936
2023-07-18,7.923,174.0234088199815
2023-07-19,7.907,172.2394082709156
2023-07-20,7.964,170.47605595007408
2023-07-21,7.809,168.7331119329503
2023-07-22,7.738,167.0103390827838
2023-07-23,7.681,165.30750301817292
2023-07-24,7.429,163.62437208106306
2023-07-25,7.686,161.96071730510695
2023-07-26,7.852,160.31631238439263
2023-07-27,7.892,158.69093364253447
2023-07-28,8.403,157.0843600021237
2023-07-29,7.751,155.496372954533
2023-07-30,7.265,154.28793287265074
2023-07-31,6.93,152.73229091205545
2023-08-01,6.714,151.19464374332944
2023-08-02,6.621,149.67478227311756
2023-08-03,6.404,148.1724998376158
2023-08-04,6.27,146.68759217434456
2023-08-05,6.122,145.21985739425
2023-08-06,5.944,145.59432141688634
2023-08-07,5.916,144.8947728812266
2023-08-08,6.079,143.44773245304583
2023-08-09,6.187,142.0174249704898
2023-08-10,6.428,140.60365600174418
2023-08-11,7.07,139.62041192228224
2023-08-12,6.805,138.23435013076926
2023-08-13,6.36,136.86431274203375
2023-08-14,5.98,135.51011355717387
2023-08-15,5.8,134.17156854085312
2023-08-16,5.594,132.8484957961633
2023-08-17,5.477,131.5407155397801
2023-08-18,5.642,132.17342200135954
2023-08-19,6.297,130.87340711597918
2023-08-20,5.851,129.58841685438338
2023-08-21,6.719,128.31827663435573
2023-08-22,8.728,127.06281390228327
2023-08-23,8.044,125.82185810958761
2023-08-24,6.93,124.65172550250749
2023-08-25,6.215,123.43862560411084
2023-08-26,5.801,122.23954040092268
2023-08-27,5.508,121.05430704589466
2023-08-28,5.346,119.88276458423894
2023-08-29,5.252,118.72475393144315
2023-08-30,5.139,117.58011785154065
2023-08-31,4.946,133.05466631304233
2023-09-01,5.007,133.13607996806982
2023-09-02,4.953,131.8245771984009
2023-09-03,4.84,130.52823323085582
2023-09-04,4.992,129.24687191905352
2023-09-05,5.063,127.9803191634323
2023-09-06,4.741,126.72840288746892
2023-09-07,4.414,125.49095301417401
2023-09-08,4.167,128.41727120582948
2023-09-09,4.071,128.54074801281882
2023-09-10,3.836,127.28224879838831
2023-09-11,3.64,126.0382926600396
2023-09-12,3.526,125.39911088168928
2023-09-13,3.996,124.17690230712401
2023-09-14,3.94,124.276176408715
2023-09-15,3.803,123.06691524502396
2023-09-16,3.536,121.87162506411279
2023-09-17,3.379,122.03182698583409
2023-09-18,3.293,120.84846569562164
2023-09-19,3.123,119.73806880512258
2023-09-20,2.985,118.5812020371973
2023-09-21,2.821,117.43769746400419
2023-09-22,2.649,116.30739981397956
2023-09-23,2.547,115.19015561986058
2023-09-24,2.449,114.11172052496235
2023-09-25,2.337,113.01982985550684
2023-09-26,2.271,111.94054634493338
2023-09-27,2.211,110.87372349544417
2023-09-28,2.306,113.51181899843678
2023-09-29,2.471,112.42675816494352
2023-09-30,2.86,111.35422527452842
2023-10-01,2.69,110.29407474889223
2023-10-02,2.717,109.24616270142195
2023-10-03,2.414,108.21034691753516
2023-10-04,2.149,107.18648683525295
2023-10-05,2.035,115.66101889016176
2023-10-06,1.904,114.55089740961316
2023-10-07,1.693,114.48188776820055
2023-10-08,1.586,113.38535772845793
2023-10-09,1.508,112.30148933991043
2023-10-10,1.506,111.23013546749358
2023-10-11,1.844,114.81280269158174
2023-10-12,2.567,113.76285969319268
2023-10-13,2.652,119.73902070801911
2023-10-14,2.357,118.58150747461065
2023-10-15,2.062,117.43736499297322
2023-10-16,1.766,116.30643788477649
2023-10-17,1.606,117.03721131458593
2023-10-18,1.403,118.28433722436381
2023-10-19,1.232,117.3445409259156
2023-10-20,1.165,116.21459222006789
2023-10-21,1.09,115.09769409408223
2023-10-22,1.013,113.99369488921603
2023-10-23,0.925,112.90244470912137
2023-10-24,0.826,111.82379539936748
2023-10-25,0.772,110.75760052720133
2023-10-26,0.747,116.81804427834348
2023-10-27,1.053,124.34002042318896
2023-10-28,1.545,123.12894186525199
2023-10-29,2.029,121.93185724749547
2023-10-30,11.083,121.31332754310436
2023-10-31,11.758,120.13720974482537
2023-11-01,8.464,118.97467961803571
2023-11-02,6.429,117.82557925853318
2023-11-03,5.037,116.68975259711075
2023-11-04,4.1,125.12355301152336
2023-11-05,3.646,123.90324695525608
2023-11-06,3.575,122.69704239795381
2023-11-07,3.54,121.50477546202106
2023-11-08,4.802,120.85383413433075
2023-11-09,5.665,119.7240078369939
2023-11-10,6.228,145.46886819113368
2023-11-11,5.785,145.44931046309264
2023-11-12,6.313,143.99371088772537
2023-11-13,9.44,142.5549480686801
2023-11-14,9.37,141.13282633572763
2023-11-15,7.31,148.3666579462606
2023-11-16,5.691,150.31627491677943
2023-11-17,4.595,151.78288650521543
2023-11-18,3.977,150.2539221584609
2023-11-19,3.494,148.7426474238914
2023-11-20,3.1,164.1479291811035
2023-11-21,3.374,167.1073547791191
2023-11-22,4.479,166.70983930421323
2023-11-23,4.693,177.9741318981242
2023-11-24,4.386,177.7093648729998
2023-11-25,5.517,185.11633750991138
2023-11-26,10.309,193.31787149657288
2023-11-27,10.509,191.3080409876063
2023-11-28,11.429,198.13198752456134
2023-11-29,14.414,201.08284400469321
2023-11-30,12.894,207.14467715329718
2023-12-01,20.797,204.97474471698018
2023-12-02,12.969,207.73421088694678
2023-12-03,10.771,205.55746523897537
2023-12-04,9.272,203.40593789175423
2023-12-05,7.885,201.27933576962764
2023-12-06,7.051,199.17736920262155
2023-12-07,6.064,197.09975188687417
2023-12-08,5.29,195.47485383994612
2023-12-09,4.635,193.5733805635978
2023-12-10,3.966,191.97337385486378
2023-12-11,3.413,189.97919934566937
2023-12-12,2.953,188.00812136092605
2023-12-13,2.552,186.05987148128185
2023-12-14,2.253,184.19654723469935
2023-12-15,1.995,182.41092167448787
2023-12-16,1.754,180.52748892583693
2023-12-17,1.563,178.66586569389867
2023-12-18,1.425,176.82579851526742
2023-12-19,1.411,176.70015305485848
2023-12-20,1.744,188.87188386914713
2023-12-21,5.207,191.70280650544234
2023-12-22,15.078,198.48212123848933
2023-12-23,20.836,197.40169005366863
2023-12-24,19.075,206.43688240001094
2023-12-25,14.836,215.10396461187315
2023-12-26,12.495,220.3763314759694
2023-12-27,12.449,218.0627770696092
2023-12-28,11.727,215.7665174648862
2023-12-29,10.336,213.4968649998243
2023-12-30,8.551,237.62311536209288
2023-12-31,7.073,236.93140001104584
2024-01-01,6.357,234.4166312448463
2024-01-02,5.747,231.9362667348877
2024-01-03,5.428,229.47939012096265
2024-01-04,6.55,227.1619136672315
2024-01-05,5.917,248.18164210253235
2024-01-06,5.352,245.53660573951947
2024-01-07,5.037,242.9222294230101
2024-01-08,4.608,243.46769766037963
2024-01-09,5.843,261.10228733630726
2024-01-10,5.474,263.80424821319207
2024-01-11,5.827,267.09945103353004
2024-01-12,6.375,266.2870130875773
2024-01-13,6.795,263.43229137726104
2024-01-14,9.195,260.6106660218341
2024-01-15,9.651,257.8217524072543
2024-01-16,8.249,255.06517038865672
2024-01-17,7.772,253.1149940207517
2024-01-18,15.397,290.57609338621666
2024-01-19,85.428,308.0152338763292
2024-01-20,45.141,304.67704664564945
2024-01-21,32.558,302.4306451680956
2024-01-22,25.697,299.1572274777242
2024-01-23,19.337,295.92177087920595
2024-01-24,15.148,292.72383423813386
2024-01-25,12.519,289.56298154588967
2024-01-26,10.549,286.4387818600916
2024-01-27,9.077,283.3508092457345
2024-01-28,7.835,330.82150221830585
2024-01-29,7.145,328.1328422343873
2024-01-30,6.857,324.56168229581175
2024-01-31,11.722,321.03194257245684
