system:index,total_precipitation
19810919,0.0019183633170732192
19810920,0.008246058200315988
19810921,3.390620167573954E-4
19810922,4.149327528188495E-5
19810923,0.0012917817667446104
19810924,6.2051230902094405E-6
19810925,4.284083843231201E-8
19810926,0.013137177278591563
19810927,2.2630548817551353E-5
19810928,0.0
19810929,0.0
19810930,0.0
19811001,1.3607382738870706E-5
19811002,0.0
19811003,0.011447776066385357
19811004,2.7747847305276956E-7
19811005,2.2351741790771484E-8
19811006,3.4296671934744933E-7
19811007,2.873539184984064E-4
19811008,6.251974951021302E-5
19811009,0.0
19811010,0.0018019768258023797
19811011,0.008408431648639327
19811012,0.019140224915115238
19811013,3.1690240354712295E-4
19811014,1.5460380419494827E-4
19811015,0.022714748604037723
19811016,6.339933082194724E-4
19811017,0.013056478301675317
19811018,0.017939300069726372
19811019,0.0015580348856081621
19811020,0.007340299290446657
19811021,0.00966889615879724
19811022,0.00610040685056478
19811023,2.9732496234689425E-4
19811024,3.1271165894300066E-5
19811025,4.284083843231201E-8
19811026,0.0
19811027,2.8007965462183316E-7
19811028,2.2779792046139307E-5
19811029,3.160414089647767E-6
19811030,3.0800923347919896E-4
19811031,0.02746026428940851
19811101,0.030053263463326266
19811102,0.024471456238774936
19811103,0.0018945549645635585
19811104,0.004269652729036017
19811105,0.003979732733427127
19811106,0.0010293866553890553
19811107,0.002795853748855852
19811108,2.0417177114346322E-4
19811109,0.0031247511246109004
19811110,0.0011827260511211575
19811111,0.0
19811112,3.213733338438572E-4
19811113,0.013108555770227404
19811114,3.5939124623078655E-4
19811115,0.0017703840531882822
19811116,0.006685157716617047
19811117,0.002331599805993259
19811118,3.0852998268540908E-6
19811119,0.009151358233704483
19811120,0.0029162391375392696
19811121,0.0013476959022065097
19811122,0.005648858899040523
19811123,7.581934963491362E-4
19811124,9.470435265380426E-6
19811125,0.005868102661456313
19811126,4.0406016719921273E-4
19811127,1.920072344067468E-7
19811128,1.0140991863267873E-4
19811129,0.005585758896992751
19811130,0.006022702639829957
19811201,0.002907527474266312
19811202,0.00237244686552789
19811203,0.0017369249225514
19811204,8.029840655172926E-5
19811205,9.37349946296071E-4
19811206,2.137056375586272E-6
19811207,6.677263507724587E-5
19811208,1.4804230503573372E-6
19811209,5.430808520222731E-4
19811210,4.4038382699019624E-4
19811211,0.0
19811212,1.862645149230957E-9
19811213,0.01658210277206319
19811214,0.011329847304849587
19811215,0.001196590053546821
19811216,2.7985429383787244E-4
19811217,5.745527878652031E-4
19811218,0.002887708168517487
19811219,0.0030159609299658836
19811220,0.002752123850210999
19811221,0.0011183124498837114
19811222,9.9710932476159E-4
19811223,0.012886229989754843
19811224,0.022922937622616102
19811225,0.010922259297146969
19811226,0.014935745240344762
19811227,0.011299225192151258
19811228,8.28074991359881E-4
19811229,0.0034343899787872994
19811230,0.003020531751836361
19811231,1.755223440922074E-4
19820101,3.534047562177268E-5
19820102,5.410333856647041E-4
19820103,1.7949025710218866E-5
19820104,0.0014047328281723383
19820105,0.006378572283040092
19820106,0.0023092416084517127
19820107,0.012110704944851279
19820108,8.627633902553214E-4
19820109,1.660627965784431E-6
19820110,1.513434776916589E-7
19820111,6.312301470831276E-6
19820112,1.862645149230957E-9
19820113,0.007861477197345439
19820114,0.015305855607944775
19820115,0.023791375215965353
19820116,0.008659521853086893
19820117,0.013238951982204428
19820118,0.028679176772371168
19820119,0.013761820964927837
19820120,0.006313192766263758
19820121,8.090337956497818E-4
19820122,0.001573504838633519
19820123,6.152317332805558E-4
19820124,1.8328455325068068E-4
19820125,8.802485341482448E-4
19820126,0.012154329144104513
19820127,6.298177172930563E-4
19820128,2.9302516516698413E-4
19820129,8.801822698841382E-5
19820130,5.251309754346995E-5
19820131,0.017924483774685075
19820201,0.003007950547852565
19820202,4.5661760770339307E-4
19820203,1.2069351082343119E-6
19820204,0.002333113492955436
19820205,0.0018519153843388366
19820206,2.199976531018463E-6
19820207,1.8943165920158784E-7
19820208,1.487428418839796E-6
19820209,0.0014503974873445937
19820210,0.0018839579432950815
19820211,0.002410095002174444
19820212,8.559328132876941E-4
19820213,2.991574138227387E-4
19820214,2.2662712600831137E-4
19820215,1.3077723955870135E-5
19820216,2.9234468031749863E-5
19820217,1.963045558118725E-5
19820218,6.323969959681375E-4
19820219,0.0024878754656991143
19820220,5.553756103628349E-5
19820221,0.0013997300774911618
19820222,4.840051776227612E-5
19820223,0.02999908187235898
19820224,0.017456426678647115
19820225,0.009743319506311339
19820226,0.010899052918928523
19820227,0.0055243586094174705
19820228,0.0016502042003938315
19820301,0.0075099275314147035
19820302,0.0180003044007626
19820303,0.03220278615348691
19820304,0.03173985574583126
19820305,0.002082368096365438
19820306,9.596798912567988E-4
19820307,7.270817632569258E-5
19820308,8.493134607825845E-4
19820309,0.021190720682956868
19820310,0.018261023364413362
19820311,0.0020671136548652065
19820312,0.002259874531773832
19820313,0.007786808175589814
19820314,0.010588505553282175
19820315,0.002296266784323567
19820316,1.2139419345350464E-4
19820317,0.001887122078121105
19820318,0.007080020959218124
19820319,0.008503718471278739
19820320,2.9962415934915807E-4
19820321,8.735115602162388E-5
19820322,1.847604000997611E-5
19820323,9.506470094742602E-7
19820324,0.004291142131533081
19820325,0.00792827551388949
19820326,4.6636611275008207E-4
19820327,9.187558153759944E-5
19820328,0.005759131551614284
19820329,4.0974607577156535E-4
19820330,5.855950141076914E-4
19820331,0.005190016275526756
19820401,3.695030977841791E-4
19820402,7.352746820270883E-4
19820403,0.006327770211219434
19820404,0.003281487757995696
19820405,0.0013493014262774643
19820406,9.12116625721601E-5
19820407,9.69182768519178E-4
19820408,0.0026265849816585287
19820409,5.300503910707232E-4
19820410,4.185997093629263E-4
19820411,3.533565275848208E-4
19820412,1.6978083531075813E-4
19820413,3.703360120488036E-4
19820414,1.443232551277993E-4
19820415,2.874849636353287E-4
19820416,7.338363797516484E-5
19820417,0.004408549578488147
19820418,0.002676920179115954
19820419,0.0027488218213512624
19820420,8.716479980128603E-4
19820421,9.617592679243051E-4
19820422,3.202820235365047E-5
19820423,4.284083843231201E-8
19820424,2.8729709345276885E-4
19820425,9.234600970482485E-4
19820426,4.2541946766982573E-4
19820427,6.625900443786559E-5
19820428,0.0
19820429,6.271901398848094E-10
19820430,8.954491517790088E-6
19820501,6.9648799111266E-4
19820502,1.9951950034119035E-4
19820503,2.0432142544670262E-4
19820504,4.481911186756376E-5
19820505,4.999657902275194E-4
19820506,0.0
19820507,0.0
19820508,2.790275203298679E-4
19820509,4.284083843231201E-8
19820510,1.3085261480309975E-7
19820511,0.0
19820512,0.0
19820513,9.477361980285403E-4
19820514,5.003135537829402E-4
19820515,4.167943948496997E-4
19820516,3.686408442956941E-6
19820517,0.0
19820518,0.0
19820519,0.0
19820520,0.0
19820521,6.480434519949098E-6
19820522,0.0
19820523,0.0
19820524,1.2498972021504252E-5
19820525,6.683259417885138E-7
19820526,4.284083843231201E-8
19820527,0.0
19820528,0.0022539150172588337
19820529,0.009647353698158648
19820530,0.0014720287854560724
19820531,0.003017386196591151
19820601,2.600483505672596E-4
19820602,2.841564991745605E-4
19820603,0.0033511065878739626
19820604,0.002502557287954759
19820605,5.81690200186631E-4
19820606,6.751813158505707E-4
19820607,2.2570983181810695E-4
19820608,5.701999137836579E-4
19820609,2.7539803109150843E-4
19820610,1.431683737664546E-4
19820611,1.1349805925609694E-4
19820612,0.008647181225330019
19820613,0.007106509557714962
19820614,7.752629956641377E-4
19820615,0.001649167988706424
19820616,1.1305332833154296E-5
19820617,1.4508305520735998E-4
19820618,1.862645149230957E-9
19820619,4.284083843231201E-8
19820620,0.0019459308753987461
19820621,0.002252711561584963
19820622,1.639584516102589E-7
19820623,3.097258725415101E-6
19820624,2.2075511525253468E-5
19820625,1.7045469264413525E-5
19820626,6.425578930348442E-5
19820627,0.0
19820628,0.0
19820629,1.862645149230957E-9
19820630,2.407451014020471E-6
19820701,1.8971391401822332E-4
19820702,1.3934015799123135E-6
19820703,1.8657966887874142E-6
19820704,0.0
19820705,0.0
19820706,0.0
19820707,0.0
19820708,0.0
19820709,1.1150587814825367E-5
19820710,4.682695986896157E-5
19820711,3.8130225822925744E-5
19820712,1.085100069933501E-4
19820713,9.326404118316333E-4
19820714,0.004094205134377411
19820715,0.0028758050085984405
19820716,0.00192251783051209
19820717,0.0
19820718,0.001455385739121009
19820719,0.002606896009084672
19820720,1.7047853975326216E-4
19820721,2.2044195482623876E-4
19820722,4.805460703387702E-4
19820723,0.003079650432230375
19820724,0.008322744020249987
19820725,1.3801190343852444E-5
19820726,3.6202648134251235E-5
19820727,6.944885552442027E-5
19820728,1.3224497742823904E-6
19820729,1.8554550091846536E-6
19820730,6.4719617240438785E-6
19820731,1.21902666445327E-6
19820801,0.0
19820802,0.0
19820803,2.3283064365386963E-8
19820804,6.159222716667447E-4
19820805,1.308998700657534E-4
19820806,3.8074598979122915E-5
19820807,3.7388100963386994E-4
19820808,1.2177141591527815E-4
19820809,4.284083843231201E-8
19820810,1.862645149230957E-9
19820811,4.0978193283081055E-8
19820812,1.8698056495731768E-5
19820813,0.0
19820814,1.0439395231291825E-6
19820815,2.4619096864465727E-5
19820816,0.0026478015445414527
19820817,0.0015667909516836535
19820818,0.0010692063220731766
19820819,1.5929684066589954E-4
19820820,0.0
19820821,4.284083843231201E-8
19820822,4.1860534523529004E-5
19820823,6.103905334949236E-6
19820824,0.0
19820825,1.862645149230957E-9
19820826,1.0032021846736297E-7
19820827,0.0
19820828,0.0
19820829,0.0
19820830,2.849432840847125E-6
19820831,0.002900499312317881
19820901,6.363456554811007E-5
19820902,0.0
19820903,8.354078562840226E-7
19820904,2.461714488299312E-6
19820905,6.509051775296499E-5
19820906,4.2659489708545207E-4
19820907,2.1420419216156006E-8
19820908,2.4090348166839348E-5
19820909,6.594101217056924E-4
19820910,2.3283064365386963E-8
19820911,2.156333888696581E-6
19820912,4.9339067980342516E-5
19820913,1.9382379300330885E-5
19820914,5.607404825687783E-5
19820915,3.170112611300612E-4
19820916,2.079384611323816E-4
19820917,0.0021779810886365042
19820918,0.0031632423852792123
19820919,0.01331365504124758
19820920,0.02098477878504968
19820921,0.010457944234162585
19820922,0.006066584493467621
19820923,0.017547759899979445
19820924,8.040051351342422E-7
19820925,2.064152226492845E-7
19820926,0.0022921771426230664
19820927,0.0023154836854046303
19820928,6.397773626143986E-8
19820929,0.0025859244891698334
19820930,0.003315260292921696
19821001,0.0
19821002,0.0
19821003,1.862645149230957E-9
19821004,3.00911226656338E-4
19821005,1.6247406392256073E-4
19821006,3.0510305573065282E-5
19821007,3.0007689337088407E-5
19821008,0.0025854585569363977
19821009,0.04200937052831365
19821010,0.06716838647032039
19821011,0.029428710814928233
19821012,0.0023707915436789167
19821013,1.9268092398868516E-4
19821014,0.005855651417013546
19821015,0.0020615261718170378
19821016,0.002403499054485623
19821017,3.3639792196549554E-4
19821018,0.0
19821019,0.0
19821020,0.0
19821021,0.0014010663851539993
19821022,0.0
19821023,8.662430260956763E-5
19821024,4.0174429531749566E-4
19821025,1.6202155086140207E-7
19821026,5.1478229798231046E-5
19821027,1.377606552606544E-6
19821028,0.0014095735563116434
19821029,0.0010582192320798536
19821030,0.0016617356659164649
19821031,0.013810769455677316
19821101,0.0028200484115234632
19821102,1.413963171928475E-4
19821103,0.0
19821104,0.0
19821105,0.0
19821106,1.862645149230957E-9
19821107,1.099109078041249E-6
19821108,7.478822472272791E-4
19821109,0.003396385820357049
19821110,0.0012445979075916694
19821111,2.8809016922480123E-4
19821112,0.0
19821113,0.0
19821114,0.0
19821115,0.0
19821116,1.7557832334150336E-4
19821117,0.00863611815324257
19821118,4.765033596604103E-6
19821119,2.01720139377893E-6
19821120,1.6210868546022677E-4
19821121,0.001084331196712302
19821122,0.0015143970972000577
19821123,7.289784963318226E-4
19821124,1.223578055989795E-4
19821125,2.1152367178086076E-4
19821126,2.544948273460578E-4
19821127,0.002847812321611194
19821128,0.0029559690225409436
19821129,8.740820774005305E-5
19821130,5.524648691057653E-4
19821201,0.004071694918358168
19821202,6.800854532372798E-4
19821203,0.013399745688307851
19821204,7.028681437473962E-4
19821205,2.7847649435157015E-4
19821206,4.8390414097827096E-5
19821207,8.701369263343012E-4
19821208,1.0103611072995852E-5
19821209,2.627578503994733E-6
19821210,0.001981964015627122
19821211,0.007930655177945162
19821212,0.0040395942803645325
19821213,1.5307777411118927E-4
19821214,0.0010859604654663098
19821215,0.001294850479848664
19821216,7.554284703724732E-4
19821217,0.001055782724492337
19821218,0.009022711299594609
19821219,0.004710853410723974
19821220,0.002938631168519235
19821221,0.0012933424620252944
19821222,9.906274277730824E-4
19821223,0.0
19821224,4.914114820300291E-5
19821225,0.02385642222727628
19821226,8.910992901884961E-4
19821227,1.8538473004258812E-6
19821228,0.013564214222829295
19821229,0.013486754552725118
19821230,0.01630395236202949
19821231,0.01268611479482306
19830101,0.0019815565944171117
19830102,0.017043871838528946
19830103,0.0010534973638650455
19830104,1.2732361533737075E-4
19830105,0.0017091296085729993
19830106,0.0034708718140240968
19830107,0.002796991335278327
19830108,3.860916152041353E-4
19830109,0.005277144785178805
19830110,0.0018429613415091547
19830111,0.005342788772985578
19830112,0.0036306806644597557
19830113,9.253707068533414E-4
19830114,8.833742054616684E-4
19830115,7.925636276754993E-4
19830116,8.208058288388676E-5
19830117,2.294742178093586E-4
19830118,0.004711801208711682
19830119,0.001118510207264942
19830120,0.0
19830121,1.3298897444344188E-4
19830122,3.826082237612569E-4
19830123,6.265616051996007E-7
19830124,0.005520460620866229
19830125,0.005586822852532536
19830126,0.005700878278887398
19830127,0.010990549747423212
19830128,0.002707009216888112
19830129,5.0190707644432905E-5
19830130,0.0
19830131,0.0
19830201,0.0
19830202,1.5086987769339115E-4
19830203,4.514595245667128E-4
19830204,0.0010274018366404764
19830205,3.882808166053225E-4
19830206,4.6458670166665144E-5
19830207,4.037297153925163E-5
19830208,0.0
19830209,2.2140582908617158E-4
19830210,0.00149808988551843
19830211,0.005251432047923183
19830212,0.010943294415637383
19830213,0.010948123131438248
19830214,0.0014392759260592706
19830215,0.0
19830216,0.0
19830217,0.0019591216734211516
19830218,0.00103534338315837
19830219,2.6177593158476355E-4
19830220,0.006072980824489876
19830221,0.002554033008800512
19830222,0.001080091483997948
19830223,0.011066084990051949
19830224,0.016800008161646583
19830225,0.01298394636071534
19830226,0.016852001761521098
19830227,0.005845341091071841
19830228,8.283938636373609E-4
19830301,1.482297390751587E-4
19830302,4.664470707231493E-6
19830303,6.452439224936039E-5
19830304,1.5637296682389088E-5
19830305,5.2190594391270524E-5
19830306,9.02406508436127E-6
19830307,2.932574239427756E-7
19830308,0.0
19830309,0.001104362698692743
19830310,0.0014681321503661267
19830311,2.2290126810386758E-5
19830312,4.284083843231201E-8
19830313,1.285925341818713E-4
19830314,0.0010164431443824642
19830315,0.007652816426119713
19830316,0.03087590997841207
19830317,0.013978971717562624
19830318,0.0038619577699487524
19830319,0.006473329127421874
19830320,0.027580026050544167
19830321,0.006083913182696696
19830322,8.606112654209603E-5
19830323,1.5830236964825575E-7
19830324,5.108523727877571E-6
19830325,4.982420595007913E-4
19830326,0.003883582647405984
19830327,0.0019395542041229317
19830328,0.003245988280238265
19830329,3.9447856736158264E-5
19830330,1.6493457845212604E-6
19830331,2.9117001678987803E-5
19830401,0.001606736124567433
19830402,0.0010958852106116334
19830403,0.0016144059975954342
19830404,0.010910800850670825
19830405,4.195256971557931E-6
19830406,4.284083843231201E-8
19830407,1.6401527413548059E-4
19830408,9.035458837092189E-4
19830409,4.7995959797956367E-4
19830410,1.871626893860336E-5
19830411,0.0044211749763453
19830412,0.03547815893023546
19830413,0.012184069950369521
19830414,3.763886599958353E-8
19830415,3.500770983417884E-4
19830416,0.005314314141244549
19830417,0.005603507907453124
19830418,1.9963924069275445E-8
